experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,64,180981179835370532995579137566425354370,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10054,10,10044,511,0,0.050825542072806845,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5027,0.5022,0,1,0.05
03_sample_uncertainty,65,188610301709238312919500416691823327451,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9951,10,9941,498,1,0.05004522158577027,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.49755,0.49705,1,1,0.05
03_sample_uncertainty,66,146641693822212788362070794165090752710,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9954,10,9944,483,1,0.04852320675105485,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4977,0.4972,1,1,0.05
03_sample_uncertainty,67,39589250056255553164716297285137482308,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9948,10,9938,486,0,0.048854041013269,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4974,0.4969,0,1,0.05
03_sample_uncertainty,68,271727654212100014482516424680324161739,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10024,10,10014,483,0,0.04818435754189944,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5012,0.5007,0,1,0.05
03_sample_uncertainty,69,236427456889524835218438780221023941565,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9970,10,9960,512,1,0.051354062186559676,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4985,0.498,1,1,0.05
03_sample_uncertainty,70,312199502381182788700981840767333806365,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10065,10,10055,517,1,0.05136612021857923,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50325,0.50275,1,1,0.05
03_sample_uncertainty,71,214804662218583751426524444222643989522,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10109,10,10099,521,0,0.05153823325749332,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50545,0.50495,0,1,0.05
03_sample_uncertainty,72,3557597143321554685771788688594220951,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9949,10,9939,502,0,0.0504573323952156,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49745,0.49695,0,1,0.05
03_sample_uncertainty,73,156501236881287724770809171369811765797,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10113,10,10103,492,1,0.04865025215069712,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50565,0.50515,1,1,0.05
03_sample_uncertainty,74,135995372922083604254350935830017176559,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9932,10,9922,484,0,0.048731373338703185,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4966,0.4961,0,1,0.05
03_sample_uncertainty,75,257440880599911693773520291906249227253,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9905,10,9895,497,0,0.05017667844522968,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49525,0.49475,0,1,0.05
03_sample_uncertainty,76,205131225832481808747095973124107179816,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9956,10,9946,520,1,0.052229811169144234,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4978,0.4973,1,1,0.05
03_sample_uncertainty,77,195012499744255596826522975177552342906,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9959,10,9949,505,0,0.05070790239983934,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49795,0.49745,0,1,0.05
03_sample_uncertainty,78,8651617002289240771672366158309295085,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10004,10,9994,522,2,0.052179128348660536,0.2,0.056682151454375246,0.5098375284633582,0.4531553770089829,1.0,0.5002,0.4997,1,1,0.05
03_sample_uncertainty,79,318077635043722975146269666348892444587,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10128,10,10118,520,1,0.05134281200631911,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.5064,0.5059,1,1,0.05
03_sample_uncertainty,80,34394939297011760919108243973203241597,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9901,10,9891,508,0,0.05130794869205131,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49505,0.49455,0,1,0.05
03_sample_uncertainty,81,277927526050668615472979096770645467598,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9934,10,9924,489,0,0.04922488423595732,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4967,0.4962,0,1,0.05
03_sample_uncertainty,82,1002560597014314134842838442981801110,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10023,10,10013,493,1,0.04918687019854335,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50115,0.50065,1,1,0.05
03_sample_uncertainty,83,278755335446056837263909530415461029517,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10022,10,10012,479,0,0.047794851327080425,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5011,0.5006,0,1,0.05
03_sample_uncertainty,84,61566315306931257167669103286559896674,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9899,10,9889,534,0,0.0539448429134256,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.49495,0.49445,0,1,0.05
